"beta0","beta1","ssr"
72.4,3.13,69457.47
72.5,3.13,69353.82
72.6,3.13,69250.67
72.7,3.13,69148.02
72.8,3.13,69045.87
72.9,3.13,68944.22
73,3.13,68843.07
73.1,3.13,68742.42
73.2,3.13,68642.27
73.3,3.13,68542.62
73.4,3.13,68443.47
73.5,3.13,68344.82
73.6,3.13,68246.67
73.7,3.13,68149.02
73.8,3.13,68051.87
73.9,3.13,67955.22
74,3.13,67859.07
74.1,3.13,67763.42
74.2,3.13,67668.27
74.3,3.13,67573.62
74.4,3.13,67479.47
74.5,3.13,67385.82
74.6,3.13,67292.67
74.7,3.13,67200.02
74.8,3.13,67107.87
74.9,3.13,67016.22
75,3.13,66925.07
50,3.14,103603.68
50.1,3.14,103391.53
50.2,3.14,103179.88
50.3,3.14,102968.73
50.4,3.14,102758.08
50.5,3.14,102547.93
50.6,3.14,102338.28
50.7,3.14,102129.13
50.8,3.14,101920.48
50.9,3.14,101712.33
51,3.14,101504.68
51.1,3.14,101297.53
51.2,3.14,101090.88
51.3,3.14,100884.73
51.4,3.14,100679.08
51.5,3.14,100473.93
51.6,3.14,100269.28
51.7,3.14,100065.13
51.8,3.14,99861.48
51.9,3.14,99658.33
52,3.14,99455.68
52.1,3.14,99253.5299999999
52.2,3.14,99051.88
52.3,3.14,98850.73
52.4,3.14,98650.08
52.5,3.14,98449.93
52.6,3.14,98250.2799999999
52.7,3.14,98051.13
52.8,3.14,97852.48
52.9,3.14,97654.33
53,3.14,97456.68
53.1,3.14,97259.5299999999
53.2,3.14,97062.88
53.3,3.14,96866.73
53.4,3.14,96671.08
53.5,3.14,96475.93
53.6,3.14,96281.2799999999
53.7,3.14,96087.13
53.8,3.14,95893.48
53.9,3.14,95700.33
54,3.14,95507.68
54.1,3.14,95315.5299999999
54.2,3.14,95123.88
54.3,3.14,94932.73
54.4,3.14,94742.08
54.5,3.14,94551.93
54.6,3.14,94362.2799999999
54.7,3.14,94173.13
54.8,3.14,93984.48
54.9,3.14,93796.33
55,3.14,93608.68
55.1,3.14,93421.5299999999
55.2,3.14,93234.88
55.3,3.14,93048.73
55.4,3.14,92863.08
55.5,3.14,92677.93
55.6,3.14,92493.2799999999
55.7,3.14,92309.13
55.8,3.14,92125.48
55.9,3.14,91942.33
56,3.14,91759.68
56.1,3.14,91577.5299999999
56.2,3.14,91395.88
56.3,3.14,91214.73
56.4,3.14,91034.08
56.5,3.14,90853.93
56.6,3.14,90674.2799999999
56.7,3.14,90495.13
56.8,3.14,90316.48
56.9,3.14,90138.33
57,3.14,89960.68
57.1,3.14,89783.5299999999
57.2,3.14,89606.88
57.3,3.14,89430.73
57.4,3.14,89255.08
57.5,3.14,89079.93
57.6,3.14,88905.2799999999
57.7,3.14,88731.13
57.8,3.14,88557.48
57.9,3.14,88384.33
58,3.14,88211.68
58.1,3.14,88039.53
58.2,3.14,87867.88
58.3,3.14,87696.73
58.4,3.14,87526.08
58.5,3.14,87355.93
58.6,3.14,87186.28
58.7,3.14,87017.13
58.8,3.14,86848.48
58.9,3.14,86680.33
59,3.14,86512.68
59.1,3.14,86345.5299999999
59.2,3.14,86178.88
59.3,3.14,86012.73
59.4,3.14,85847.08
59.5,3.14,85681.93
59.6,3.14,85517.28
59.7,3.14,85353.13
59.8,3.14,85189.48
59.9,3.14,85026.33
60,3.14,84863.68
60.1,3.14,84701.53
60.2,3.14,84539.88
60.3,3.14,84378.73
60.4,3.14,84218.08
60.5,3.14,84057.93
60.6,3.14,83898.28
60.7,3.14,83739.13
60.8,3.14,83580.48
60.9,3.14,83422.33
61,3.14,83264.68
61.1,3.14,83107.53
61.2,3.14,82950.88
61.3,3.14,82794.73
61.4,3.14,82639.08
61.5,3.14,82483.93
61.6,3.14,82329.28
61.7,3.14,82175.13
61.8,3.14,82021.48
61.9,3.14,81868.33
62,3.14,81715.68
62.1,3.14,81563.53
62.2,3.14,81411.88
62.3,3.14,81260.73
62.4,3.14,81110.08
62.5,3.14,80959.93
62.6,3.14,80810.28
62.7,3.14,80661.13
62.8,3.14,80512.48
62.9,3.14,80364.33
63,3.14,80216.68
63.1,3.14,80069.53
63.2,3.14,79922.88
63.3,3.14,79776.73
63.4,3.14,79631.08
63.5,3.14,79485.93
63.6,3.14,79341.28
63.7,3.14,79197.13
63.8,3.14,79053.48
63.9,3.14,78910.33
64,3.14,78767.68
64.1,3.14,78625.53
64.2,3.14,78483.88
64.3,3.14,78342.73
64.4,3.14,78202.08
64.5,3.14,78061.93
64.6,3.14,77922.28
64.7,3.14,77783.13
64.8,3.14,77644.48
64.9,3.14,77506.33
65,3.14,77368.68
65.1,3.14,77231.53
65.2,3.14,77094.88
65.3,3.14,76958.73
65.4,3.14,76823.08
65.5,3.14,76687.93
65.6,3.14,76553.28
65.7,3.14,76419.13
65.8,3.14,76285.48
65.9,3.14,76152.33
66,3.14,76019.68
66.1,3.14,75887.53
66.2,3.14,75755.88
66.3,3.14,75624.73
66.4,3.14,75494.08
66.5,3.14,75363.93
66.6,3.14,75234.28
66.7,3.14,75105.13
66.8,3.14,74976.48
66.9,3.14,74848.33
67,3.14,74720.68
67.1,3.14,74593.53
67.2,3.14,74466.88
67.3,3.14,74340.73
67.4,3.14,74215.08
67.5,3.14,74089.93
67.6,3.14,73965.28
67.7,3.14,73841.13
67.8,3.14,73717.48
67.9,3.14,73594.33
68,3.14,73471.68
68.1,3.14,73349.53
68.2,3.14,73227.88
68.3,3.14,73106.73
68.4,3.14,72986.08
68.5,3.14,72865.93
68.6,3.14,72746.28
68.7,3.14,72627.13
68.8,3.14,72508.48
68.9,3.14,72390.33
69,3.14,72272.68
69.1,3.14,72155.53
69.2,3.14,72038.88
69.3,3.14,71922.73
69.4,3.14,71807.08
69.5,3.14,71691.93
69.6,3.14,71577.28
69.7,3.14,71463.13
69.8,3.14,71349.48
69.9,3.14,71236.33
70,3.14,71123.68
70.1,3.14,71011.53
70.2,3.14,70899.88
70.3,3.14,70788.73
70.4,3.14,70678.08
70.5,3.14,70567.93
70.6,3.14,70458.28
70.7,3.14,70349.13
70.8,3.14,70240.48
70.9,3.14,70132.33
71,3.14,70024.68
71.1,3.14,69917.53
71.2,3.14,69810.88
71.3,3.14,69704.73
71.4,3.14,69599.08
71.5,3.14,69493.93
71.6,3.14,69389.28
71.7,3.14,69285.13
71.8,3.14,69181.48
71.9,3.14,69078.33
72,3.14,68975.68
72.1,3.14,68873.53
72.2,3.14,68771.88
72.3,3.14,68670.73
72.4,3.14,68570.08
72.5,3.14,68469.93
72.6,3.14,68370.28
72.7,3.14,68271.13
72.8,3.14,68172.48
72.9,3.14,68074.33
73,3.14,67976.68
73.1,3.14,67879.53
73.2,3.14,67782.88
73.3,3.14,67686.73
73.4,3.14,67591.08
73.5,3.14,67495.93
73.6,3.14,67401.28
73.7,3.14,67307.13
73.8,3.14,67213.48
73.9,3.14,67120.33
74,3.14,67027.68
74.1,3.14,66935.53
74.2,3.14,66843.88
74.3,3.14,66752.73
74.4,3.14,66662.08
74.5,3.14,66571.93
74.6,3.14,66482.28
74.7,3.14,66393.13
74.8,3.14,66304.48
74.9,3.14,66216.33
75,3.14,66128.68
50,3.15,101960.75
50.1,3.15,101752.1
50.2,3.15,101543.95
50.3,3.15,101336.3
50.4,3.15,101129.15
50.5,3.15,100922.5
50.6,3.15,100716.35
50.7,3.15,100510.7
50.8,3.15,100305.55
50.9,3.15,100100.9
51,3.15,99896.75
51.1,3.15,99693.1
51.2,3.15,99489.95
51.3,3.15,99287.3
51.4,3.15,99085.15
51.5,3.15,98883.5
51.6,3.15,98682.35
51.7,3.15,98481.7
51.8,3.15,98281.55
51.9,3.15,98081.9
52,3.15,97882.75
52.1,3.15,97684.1
52.2,3.15,97485.95
52.3,3.15,97288.3
52.4,3.15,97091.15
52.5,3.15,96894.5
52.6,3.15,96698.35
52.7,3.15,96502.7
52.8,3.15,96307.55
52.9,3.15,96112.9
53,3.15,95918.75
53.1,3.15,95725.1
53.2,3.15,95531.95
53.3,3.15,95339.3
53.4,3.15,95147.15
53.5,3.15,94955.5
53.6,3.15,94764.35
53.7,3.15,94573.7
53.8,3.15,94383.55
53.9,3.15,94193.9
54,3.15,94004.75
54.1,3.15,93816.1
54.2,3.15,93627.95
54.3,3.15,93440.3
54.4,3.15,93253.15
54.5,3.15,93066.5
54.6,3.15,92880.35
54.7,3.15,92694.7
54.8,3.15,92509.55
54.9,3.15,92324.9
55,3.15,92140.75
55.1,3.15,91957.1
55.2,3.15,91773.95
55.3,3.15,91591.3
55.4,3.15,91409.15
55.5,3.15,91227.5
55.6,3.15,91046.35
55.7,3.15,90865.7
55.8,3.15,90685.55
55.9,3.15,90505.9
56,3.15,90326.75
56.1,3.15,90148.1
56.2,3.15,89969.95
56.3,3.15,89792.3
56.4,3.15,89615.15
56.5,3.15,89438.5
56.6,3.15,89262.35
56.7,3.15,89086.7
56.8,3.15,88911.55
56.9,3.15,88736.9
57,3.15,88562.75
57.1,3.15,88389.1
57.2,3.15,88215.95
57.3,3.15,88043.3
57.4,3.15,87871.15
57.5,3.15,87699.5
57.6,3.15,87528.35
57.7,3.15,87357.7
57.8,3.15,87187.55
57.9,3.15,87017.9
58,3.15,86848.75
58.1,3.15,86680.1
58.2,3.15,86511.95
58.3,3.15,86344.3
58.4,3.15,86177.15
58.5,3.15,86010.5
58.6,3.15,85844.35
58.7,3.15,85678.7
58.8,3.15,85513.55
58.9,3.15,85348.9
59,3.15,85184.75
59.1,3.15,85021.1
59.2,3.15,84857.95
59.3,3.15,84695.3
59.4,3.15,84533.15
59.5,3.15,84371.5
59.6,3.15,84210.35
59.7,3.15,84049.7
59.8,3.15,83889.55
59.9,3.15,83729.9
60,3.15,83570.75
60.1,3.15,83412.1
60.2,3.15,83253.95
60.3,3.15,83096.3
60.4,3.15,82939.15
60.5,3.15,82782.5
60.6,3.15,82626.35
60.7,3.15,82470.7
60.8,3.15,82315.55
60.9,3.15,82160.9
61,3.15,82006.75
61.1,3.15,81853.1
61.2,3.15,81699.95
61.3,3.15,81547.3
61.4,3.15,81395.15
61.5,3.15,81243.5
61.6,3.15,81092.35
61.7,3.15,80941.7
61.8,3.15,80791.55
61.9,3.15,80641.9
62,3.15,80492.75
62.1,3.15,80344.1
62.2,3.15,80195.95
62.3,3.15,80048.3
62.4,3.15,79901.15
62.5,3.15,79754.5
62.6,3.15,79608.35
62.7,3.15,79462.7
62.8,3.15,79317.55
62.9,3.15,79172.9
63,3.15,79028.75
63.1,3.15,78885.1
63.2,3.15,78741.95
63.3,3.15,78599.3
63.4,3.15,78457.15
63.5,3.15,78315.5
63.6,3.15,78174.35
63.7,3.15,78033.7
63.8,3.15,77893.55
63.9,3.15,77753.9
64,3.15,77614.75
64.1,3.15,77476.1
64.2,3.15,77337.95
64.3,3.15,77200.3
64.4,3.15,77063.15
64.5,3.15,76926.5
64.6,3.15,76790.35
64.7,3.15,76654.7
64.8,3.15,76519.55
64.9,3.15,76384.9
65,3.15,76250.75
65.1,3.15,76117.1
65.2,3.15,75983.95
65.3,3.15,75851.3
65.4,3.15,75719.15
65.5,3.15,75587.5
65.6,3.15,75456.35
65.7,3.15,75325.7
65.8,3.15,75195.55
65.9,3.15,75065.9
66,3.15,74936.75
66.1,3.15,74808.1
66.2,3.15,74679.95
66.3,3.15,74552.3
66.4,3.15,74425.15
66.5,3.15,74298.5
66.6,3.15,74172.35
66.7,3.15,74046.7
66.8,3.15,73921.55
66.9,3.15,73796.9
67,3.15,73672.75
67.1,3.15,73549.1
67.2,3.15,73425.95
67.3,3.15,73303.3
67.4,3.15,73181.15
67.5,3.15,73059.5
67.6,3.15,72938.35
67.7,3.15,72817.7
67.8,3.15,72697.55
67.9,3.15,72577.9
68,3.15,72458.75
68.1,3.15,72340.1
68.2,3.15,72221.95
68.3,3.15,72104.3
68.4,3.15,71987.15
68.5,3.15,71870.5
68.6,3.15,71754.35
68.7,3.15,71638.7
68.8,3.15,71523.55
68.9,3.15,71408.9
69,3.15,71294.75
69.1,3.15,71181.1
69.2,3.15,71067.95
69.3,3.15,70955.3
69.4,3.15,70843.15
69.5,3.15,70731.5
69.6,3.15,70620.35
69.7,3.15,70509.7
69.8,3.15,70399.55
69.9,3.15,70289.9
70,3.15,70180.75
70.1,3.15,70072.1
70.2,3.15,69963.95
70.3,3.15,69856.3
70.4,3.15,69749.15
70.5,3.15,69642.5
70.6,3.15,69536.35
70.7,3.15,69430.7
70.8,3.15,69325.55
70.9,3.15,69220.9
71,3.15,69116.75
71.1,3.15,69013.1
71.2,3.15,68909.95
71.3,3.15,68807.3
71.4,3.15,68705.15
71.5,3.15,68603.5
71.6,3.15,68502.35
71.7,3.15,68401.7
71.8,3.15,68301.55
71.9,3.15,68201.9
72,3.15,68102.75
72.1,3.15,68004.1
72.2,3.15,67905.95
72.3,3.15,67808.3
72.4,3.15,67711.15
72.5,3.15,67614.5
72.6,3.15,67518.35
72.7,3.15,67422.7
72.8,3.15,67327.55
72.9,3.15,67232.9
73,3.15,67138.75
73.1,3.15,67045.1
73.2,3.15,66951.95
73.3,3.15,66859.3
73.4,3.15,66767.15
73.5,3.15,66675.5
73.6,3.15,66584.35
73.7,3.15,66493.7
73.8,3.15,66403.55
73.9,3.15,66313.9
74,3.15,66224.75
74.1,3.15,66136.1
74.2,3.15,66047.95
74.3,3.15,65960.3
74.4,3.15,65873.15
74.5,3.15,65786.5
74.6,3.15,65700.35
74.7,3.15,65614.7
74.8,3.15,65529.55
74.9,3.15,65444.9
75,3.15,65360.75
50,3.16,100346.28
50.1,3.16,100141.13
50.2,3.16,99936.48
50.3,3.16,99732.3299999999
50.4,3.16,99528.68
50.5,3.16,99325.53
50.6,3.16,99122.8799999999
50.7,3.16,98920.73
50.8,3.16,98719.0799999999
50.9,3.16,98517.93
51,3.16,98317.28
51.1,3.16,98117.1299999999
51.2,3.16,97917.48
51.3,3.16,97718.3299999999
51.4,3.16,97519.68
51.5,3.16,97321.53
51.6,3.16,97123.8799999999
51.7,3.16,96926.73
51.8,3.16,96730.0799999999
51.9,3.16,96533.93
52,3.16,96338.28
52.1,3.16,96143.1299999999
52.2,3.16,95948.48
52.3,3.16,95754.3299999999
52.4,3.16,95560.68
52.5,3.16,95367.53
52.6,3.16,95174.8799999999
52.7,3.16,94982.73
52.8,3.16,94791.0799999999
52.9,3.16,94599.93
53,3.16,94409.28
53.1,3.16,94219.1299999999
53.2,3.16,94029.48
53.3,3.16,93840.3299999999
53.4,3.16,93651.68
53.5,3.16,93463.53
53.6,3.16,93275.8799999999
53.7,3.16,93088.73
53.8,3.16,92902.0799999999
53.9,3.16,92715.93
54,3.16,92530.28
54.1,3.16,92345.1299999999
54.2,3.16,92160.48
54.3,3.16,91976.3299999999
54.4,3.16,91792.68
54.5,3.16,91609.53
54.6,3.16,91426.8799999999
54.7,3.16,91244.73
54.8,3.16,91063.0799999999
54.9,3.16,90881.93
55,3.16,90701.28
55.1,3.16,90521.1299999999
55.2,3.16,90341.48
55.3,3.16,90162.3299999999
55.4,3.16,89983.68
55.5,3.16,89805.53
55.6,3.16,89627.8799999999
55.7,3.16,89450.73
55.8,3.16,89274.0799999999
55.9,3.16,89097.93
56,3.16,88922.28
56.1,3.16,88747.1299999999
56.2,3.16,88572.48
56.3,3.16,88398.3299999999
56.4,3.16,88224.68
56.5,3.16,88051.53
56.6,3.16,87878.8799999999
56.7,3.16,87706.73
56.8,3.16,87535.0799999999
56.9,3.16,87363.93
57,3.16,87193.28
57.1,3.16,87023.1299999999
57.2,3.16,86853.48
57.3,3.16,86684.3299999999
57.4,3.16,86515.68
57.5,3.16,86347.53
57.6,3.16,86179.8799999999
57.7,3.16,86012.73
57.8,3.16,85846.0799999999
57.9,3.16,85679.93
58,3.16,85514.28
58.1,3.16,85349.1299999999
58.2,3.16,85184.48
58.3,3.16,85020.33
58.4,3.16,84856.68
58.5,3.16,84693.53
58.6,3.16,84530.8799999999
58.7,3.16,84368.73
58.8,3.16,84207.0799999999
58.9,3.16,84045.93
59,3.16,83885.28
59.1,3.16,83725.1299999999
59.2,3.16,83565.48
59.3,3.16,83406.33
59.4,3.16,83247.68
59.5,3.16,83089.53
59.6,3.16,82931.8799999999
59.7,3.16,82774.73
59.8,3.16,82618.08
59.9,3.16,82461.93
60,3.16,82306.28
60.1,3.16,82151.1299999999
60.2,3.16,81996.48
60.3,3.16,81842.33
60.4,3.16,81688.68
60.5,3.16,81535.53
60.6,3.16,81382.8799999999
60.7,3.16,81230.73
60.8,3.16,81079.08
60.9,3.16,80927.93
61,3.16,80777.28
61.1,3.16,80627.1299999999
61.2,3.16,80477.48
61.3,3.16,80328.33
61.4,3.16,80179.68
61.5,3.16,80031.53
61.6,3.16,79883.8799999999
61.7,3.16,79736.73
61.8,3.16,79590.08
61.9,3.16,79443.93
62,3.16,79298.28
62.1,3.16,79153.1299999999
62.2,3.16,79008.48
62.3,3.16,78864.33
62.4,3.16,78720.68
62.5,3.16,78577.53
62.6,3.16,78434.8799999999
62.7,3.16,78292.73
62.8,3.16,78151.08
62.9,3.16,78009.93
63,3.16,77869.28
63.1,3.16,77729.1299999999
63.2,3.16,77589.48
63.3,3.16,77450.33
63.4,3.16,77311.68
63.5,3.16,77173.53
63.6,3.16,77035.8799999999
63.7,3.16,76898.73
63.8,3.16,76762.08
63.9,3.16,76625.93
64,3.16,76490.28
64.1,3.16,76355.13
64.2,3.16,76220.48
64.3,3.16,76086.33
64.4,3.16,75952.6799999999
64.5,3.16,75819.53
64.6,3.16,75686.88
64.7,3.16,75554.73
64.8,3.16,75423.08
64.9,3.16,75291.9299999999
65,3.16,75161.28
65.1,3.16,75031.13
65.2,3.16,74901.48
65.3,3.16,74772.33
65.4,3.16,74643.6799999999
65.5,3.16,74515.53
65.6,3.16,74387.88
65.7,3.16,74260.73
65.8,3.16,74134.08
65.9,3.16,74007.9299999999
66,3.16,73882.28
66.1,3.16,73757.13
66.2,3.16,73632.48
66.3,3.16,73508.33
66.4,3.16,73384.6799999999
66.5,3.16,73261.53
66.6,3.16,73138.88
66.7,3.16,73016.73
66.8,3.16,72895.08
66.9,3.16,72773.9299999999
67,3.16,72653.28
67.1,3.16,72533.13
67.2,3.16,72413.48
67.3,3.16,72294.33
67.4,3.16,72175.6799999999
67.5,3.16,72057.53
67.6,3.16,71939.88
67.7,3.16,71822.73
67.8,3.16,71706.08
67.9,3.16,71589.9299999999
68,3.16,71474.28
68.1,3.16,71359.13
68.2,3.16,71244.48
68.3,3.16,71130.33
68.4,3.16,71016.6799999999
68.5,3.16,70903.53
68.6,3.16,70790.88
68.7,3.16,70678.73
68.8,3.16,70567.08
68.9,3.16,70455.9299999999
69,3.16,70345.28
69.1,3.16,70235.13
69.2,3.16,70125.48
69.3,3.16,70016.33
69.4,3.16,69907.6799999999
69.5,3.16,69799.53
69.6,3.16,69691.88
69.7,3.16,69584.73
69.8,3.16,69478.08
69.9,3.16,69371.9299999999
70,3.16,69266.28
70.1,3.16,69161.13
70.2,3.16,69056.48
70.3,3.16,68952.33
70.4,3.16,68848.6799999999
70.5,3.16,68745.53
70.6,3.16,68642.88
70.7,3.16,68540.73
70.8,3.16,68439.08
70.9,3.16,68337.9299999999
71,3.16,68237.28
71.1,3.16,68137.13
71.2,3.16,68037.48
71.3,3.16,67938.33
71.4,3.16,67839.6799999999
71.5,3.16,67741.53
71.6,3.16,67643.88
71.7,3.16,67546.73
71.8,3.16,67450.08
71.9,3.16,67353.9299999999
72,3.16,67258.28
72.1,3.16,67163.13
72.2,3.16,67068.48
72.3,3.16,66974.33
72.4,3.16,66880.6799999999
72.5,3.16,66787.53
72.6,3.16,66694.88
72.7,3.16,66602.73
72.8,3.16,66511.08
72.9,3.16,66419.9299999999
73,3.16,66329.28
73.1,3.16,66239.13
73.2,3.16,66149.48
73.3,3.16,66060.33
73.4,3.16,65971.68
73.5,3.16,65883.53
73.6,3.16,65795.88
73.7,3.16,65708.73
73.8,3.16,65622.08
73.9,3.16,65535.93
74,3.16,65450.28
74.1,3.16,65365.13
74.2,3.16,65280.48
74.3,3.16,65196.33
74.4,3.16,65112.68
74.5,3.16,65029.53
74.6,3.16,64946.88
74.7,3.16,64864.73
74.8,3.16,64783.08
74.9,3.16,64701.93
75,3.16,64621.28
50,3.17,98760.27
50.1,3.17,98558.62
50.2,3.17,98357.47
50.3,3.17,98156.82
50.4,3.17,97956.67
50.5,3.17,97757.02
50.6,3.17,97557.87
50.7,3.17,97359.22
50.8,3.17,97161.07
50.9,3.17,96963.42
51,3.17,96766.27
51.1,3.17,96569.62
51.2,3.17,96373.47
51.3,3.17,96177.82
51.4,3.17,95982.67
51.5,3.17,95788.02
51.6,3.17,95593.87
51.7,3.17,95400.22
51.8,3.17,95207.07
51.9,3.17,95014.42
52,3.17,94822.27
52.1,3.17,94630.62
52.2,3.17,94439.47
52.3,3.17,94248.82
52.4,3.17,94058.67
52.5,3.17,93869.02
52.6,3.17,93679.87
52.7,3.17,93491.22
52.8,3.17,93303.07
52.9,3.17,93115.42
53,3.17,92928.27
53.1,3.17,92741.62
53.2,3.17,92555.47
53.3,3.17,92369.82
53.4,3.17,92184.67
53.5,3.17,92000.02
53.6,3.17,91815.87
53.7,3.17,91632.22
53.8,3.17,91449.07
53.9,3.17,91266.42
54,3.17,91084.27
54.1,3.17,90902.62
54.2,3.17,90721.47
54.3,3.17,90540.82
54.4,3.17,90360.67
54.5,3.17,90181.02
54.6,3.17,90001.87
54.7,3.17,89823.22
54.8,3.17,89645.07
54.9,3.17,89467.42
55,3.17,89290.27
55.1,3.17,89113.62
55.2,3.17,88937.47
55.3,3.17,88761.82
55.4,3.17,88586.67
55.5,3.17,88412.02
55.6,3.17,88237.87
55.7,3.17,88064.22
55.8,3.17,87891.07
55.9,3.17,87718.42
56,3.17,87546.27
56.1,3.17,87374.62
56.2,3.17,87203.47
56.3,3.17,87032.82
56.4,3.17,86862.67
56.5,3.17,86693.02
56.6,3.17,86523.87
56.7,3.17,86355.22
56.8,3.17,86187.07
56.9,3.17,86019.42
57,3.17,85852.27
57.1,3.17,85685.62
57.2,3.17,85519.47
57.3,3.17,85353.82
57.4,3.17,85188.67
57.5,3.17,85024.02
57.6,3.17,84859.87
57.7,3.17,84696.22
57.8,3.17,84533.07
57.9,3.17,84370.42
58,3.17,84208.27
58.1,3.17,84046.62
58.2,3.17,83885.47
58.3,3.17,83724.82
58.4,3.17,83564.67
58.5,3.17,83405.02
58.6,3.17,83245.87
58.7,3.17,83087.22
58.8,3.17,82929.07
58.9,3.17,82771.42
59,3.17,82614.27
59.1,3.17,82457.62
59.2,3.17,82301.47
59.3,3.17,82145.82
59.4,3.17,81990.67
59.5,3.17,81836.02
59.6,3.17,81681.87
59.7,3.17,81528.22
59.8,3.17,81375.07
59.9,3.17,81222.42
60,3.17,81070.27
60.1,3.17,80918.62
60.2,3.17,80767.47
60.3,3.17,80616.82
60.4,3.17,80466.67
60.5,3.17,80317.02
60.6,3.17,80167.87
60.7,3.17,80019.22
60.8,3.17,79871.07
60.9,3.17,79723.42
61,3.17,79576.27
61.1,3.17,79429.62
61.2,3.17,79283.47
61.3,3.17,79137.82
61.4,3.17,78992.67
61.5,3.17,78848.02
61.6,3.17,78703.87
61.7,3.17,78560.22
61.8,3.17,78417.07
61.9,3.17,78274.42
62,3.17,78132.27
62.1,3.17,77990.62
62.2,3.17,77849.47
62.3,3.17,77708.82
62.4,3.17,77568.67
62.5,3.17,77429.02
62.6,3.17,77289.87
62.7,3.17,77151.22
62.8,3.17,77013.07
62.9,3.17,76875.42
63,3.17,76738.27
63.1,3.17,76601.62
63.2,3.17,76465.47
63.3,3.17,76329.82
63.4,3.17,76194.67
63.5,3.17,76060.02
63.6,3.17,75925.87
63.7,3.17,75792.22
63.8,3.17,75659.07
63.9,3.17,75526.42
64,3.17,75394.27
64.1,3.17,75262.62
64.2,3.17,75131.47
64.3,3.17,75000.82
64.4,3.17,74870.67
64.5,3.17,74741.02
64.6,3.17,74611.87
64.7,3.17,74483.22
64.8,3.17,74355.07
64.9,3.17,74227.42
65,3.17,74100.27
65.1,3.17,73973.62
65.2,3.17,73847.47
65.3,3.17,73721.82
65.4,3.17,73596.67
65.5,3.17,73472.02
65.6,3.17,73347.87
65.7,3.17,73224.22
65.8,3.17,73101.07
65.9,3.17,72978.42
66,3.17,72856.27
66.1,3.17,72734.62
66.2,3.17,72613.47
66.3,3.17,72492.82
66.4,3.17,72372.67
66.5,3.17,72253.02
66.6,3.17,72133.87
66.7,3.17,72015.22
66.8,3.17,71897.07
66.9,3.17,71779.42
67,3.17,71662.27
67.1,3.17,71545.62
67.2,3.17,71429.47
67.3,3.17,71313.82
67.4,3.17,71198.67
67.5,3.17,71084.02
67.6,3.17,70969.87
67.7,3.17,70856.22
67.8,3.17,70743.07
67.9,3.17,70630.42
68,3.17,70518.27
68.1,3.17,70406.62
68.2,3.17,70295.47
68.3,3.17,70184.82
68.4,3.17,70074.67
68.5,3.17,69965.02
68.6,3.17,69855.87
68.7,3.17,69747.22
68.8,3.17,69639.07
68.9,3.17,69531.42
69,3.17,69424.27
69.1,3.17,69317.62
69.2,3.17,69211.47
69.3,3.17,69105.82
69.4,3.17,69000.67
69.5,3.17,68896.02
69.6,3.17,68791.87
69.7,3.17,68688.22
69.8,3.17,68585.07
69.9,3.17,68482.42
70,3.17,68380.27
70.1,3.17,68278.62
70.2,3.17,68177.47
70.3,3.17,68076.82
70.4,3.17,67976.67
70.5,3.17,67877.02
70.6,3.17,67777.87
70.7,3.17,67679.22
70.8,3.17,67581.07
70.9,3.17,67483.42
71,3.17,67386.27
71.1,3.17,67289.62
71.2,3.17,67193.47
71.3,3.17,67097.82
71.4,3.17,67002.67
71.5,3.17,66908.02
71.6,3.17,66813.87
71.7,3.17,66720.22
71.8,3.17,66627.07
71.9,3.17,66534.42
72,3.17,66442.27
72.1,3.17,66350.62
72.2,3.17,66259.47
72.3,3.17,66168.82
72.4,3.17,66078.67
72.5,3.17,65989.02
72.6,3.17,65899.87
72.7,3.17,65811.22
72.8,3.17,65723.07
72.9,3.17,65635.42
73,3.17,65548.27
73.1,3.17,65461.62
73.2,3.17,65375.47
73.3,3.17,65289.82
73.4,3.17,65204.67
73.5,3.17,65120.02
73.6,3.17,65035.87
73.7,3.17,64952.22
73.8,3.17,64869.07
73.9,3.17,64786.42
74,3.17,64704.27
74.1,3.17,64622.62
74.2,3.17,64541.47
74.3,3.17,64460.82
74.4,3.17,64380.67
74.5,3.17,64301.02
74.6,3.17,64221.87
74.7,3.17,64143.22
74.8,3.17,64065.07
74.9,3.17,63987.42
75,3.17,63910.27
50,3.18,97202.72
50.1,3.18,97004.57
50.2,3.18,96806.92
50.3,3.18,96609.77
50.4,3.18,96413.12
50.5,3.18,96216.97
50.6,3.18,96021.32
50.7,3.18,95826.17
50.8,3.18,95631.52
50.9,3.18,95437.37
51,3.18,95243.72
51.1,3.18,95050.57
51.2,3.18,94857.92
51.3,3.18,94665.77
51.4,3.18,94474.12
51.5,3.18,94282.97
51.6,3.18,94092.32
51.7,3.18,93902.17
51.8,3.18,93712.52
51.9,3.18,93523.37
52,3.18,93334.72
52.1,3.18,93146.57
52.2,3.18,92958.92
52.3,3.18,92771.77
52.4,3.18,92585.12
52.5,3.18,92398.97
52.6,3.18,92213.32
52.7,3.18,92028.17
52.8,3.18,91843.52
52.9,3.18,91659.37
53,3.18,91475.72
53.1,3.18,91292.57
53.2,3.18,91109.92
53.3,3.18,90927.77
53.4,3.18,90746.12
53.5,3.18,90564.97
53.6,3.18,90384.32
53.7,3.18,90204.17
53.8,3.18,90024.52
53.9,3.18,89845.37
54,3.18,89666.72
54.1,3.18,89488.57
54.2,3.18,89310.92
54.3,3.18,89133.77
